config,operator,source,NS,sampler,seed,pre_2opt,post_2opt,fes,iterations,two_opt_evals,two_opt_moves,wall_seconds,N,ST,max_fes,instance,rounded,git_sha
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,19,8784.0,8024.0,104000,1999,4426,12,3.61,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,20,8580.0,8024.0,104000,1999,5474,10,3.537,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,21,8499.0,8103.0,104000,1999,4949,9,3.42,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,22,8668.0,7902.0,104000,1999,4261,10,3.546,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,23,8634.0,7941.0,104000,1999,13143,12,3.577,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,24,8686.0,7967.0,104000,1999,5572,13,3.233,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,25,8561.0,8060.0,104000,1999,7100,9,3.206,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,26,8840.0,7967.0,104000,1999,6387,13,3.266,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,27,8763.0,8061.0,104000,1999,8111,7,3.246,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,28,8554.0,8038.0,104000,1999,5540,9,3.187,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C3,symmetry,current,1,C3,29,8862.0,7967.0,104000,1999,6387,13,3.202,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,0,8268.0,8131.0,104000,1999,3963,4,2.046,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,1,8349.0,8108.0,104000,1999,4915,4,1.995,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,2,8227.0,7974.0,104000,1999,4830,6,2.057,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,3,8507.0,8174.0,104000,1999,10887,10,2.015,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,4,8171.0,8049.0,104000,1999,5288,5,2.021,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,5,8169.0,8147.0,104000,1999,1808,1,2.086,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,6,8400.0,7923.0,104000,1999,6257,7,2.074,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,7,8466.0,8059.0,104000,1999,7148,6,2.08,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,8,8470.0,8108.0,104000,1999,6402,6,2.078,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,9,8470.0,8246.0,104000,1999,7398,6,1.995,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,10,8199.0,8170.0,104000,1999,3794,3,2.001,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,11,8124.0,8009.0,104000,1999,4507,4,1.987,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,12,8167.0,8059.0,104000,1999,3969,4,2.019,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,13,8379.0,7986.0,104000,1999,5675,5,2.094,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,14,8311.0,8158.0,104000,1999,6844,7,2.024,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,15,8394.0,8108.0,104000,1999,4651,4,2.018,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,16,8497.0,8188.0,104000,1999,9757,11,2.019,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,17,8214.0,8059.0,104000,1999,4122,4,2.028,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,18,8388.0,8045.0,104000,1999,4883,6,1.992,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,19,8156.0,8108.0,104000,1999,2273,1,1.995,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,20,8183.0,8009.0,104000,1999,6331,6,1.95,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,21,8088.0,8059.0,104000,1999,3640,3,1.904,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,22,8108.0,8108.0,104000,1999,1274,0,1.913,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,23,8405.0,8155.0,104000,1999,2874,3,1.941,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,24,8362.0,7889.0,104000,1999,7228,7,1.875,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,25,8304.0,8096.0,104000,1999,2793,5,1.933,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,26,8288.0,8108.0,104000,1999,3676,3,1.915,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,27,8131.0,8009.0,104000,1999,5279,5,1.856,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,28,8287.0,8009.0,104000,1999,7265,6,1.879,52,0.5,104000,berlin52,True,06f6700
symmetry(current tree)|NS=1|C4,symmetry,current,1,C4,29,8346.0,8078.0,104000,1999,9792,9,1.855,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,0,8051.0,8051.0,104260,334,1274,0,3.342,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,1,8033.0,7982.0,104260,334,1661,2,3.239,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,2,8147.0,8147.0,104260,334,1274,0,3.18,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,3,7916.0,7877.0,104260,334,1421,1,3.177,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,4,8112.0,8051.0,104260,334,1569,2,3.239,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,5,8189.0,8113.0,104260,334,3616,2,3.251,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,6,8113.0,8113.0,104260,334,1274,0,3.122,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,7,7749.0,7749.0,104260,334,1274,0,3.276,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,8,8130.0,8051.0,104260,334,1646,1,3.016,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,9,8067.0,8067.0,104260,334,1274,0,2.989,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,10,7867.0,7800.0,104260,334,1954,1,3.12,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,11,7800.0,7800.0,104260,334,1274,0,2.911,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,12,8108.0,8108.0,104260,334,1274,0,3.072,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,13,8275.0,8258.0,104260,334,3548,2,3.139,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,14,8110.0,8110.0,104260,334,1274,0,3.099,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,15,7842.0,7842.0,104260,334,1274,0,3.252,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,16,7997.0,7982.0,104260,334,1514,1,2.968,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,17,8187.0,8038.0,104260,334,2483,1,2.861,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,18,8103.0,8103.0,104260,334,1274,0,2.979,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,19,8038.0,8038.0,104260,334,1274,0,2.982,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,20,7903.0,7903.0,104260,334,1274,0,2.886,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,21,7924.0,7842.0,104260,334,3187,2,3.032,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,22,7872.0,7872.0,104260,334,1274,0,2.904,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,23,8066.0,8066.0,104260,334,1274,0,2.884,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,24,7986.0,7986.0,104260,334,1274,0,2.652,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,25,8108.0,8108.0,104260,334,1274,0,2.584,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,26,7991.0,7991.0,104260,334,1274,0,2.605,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,27,7958.0,7897.0,104260,334,2504,1,2.611,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,28,7816.0,7749.0,104260,334,1514,1,2.602,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C1,symmetry,random,6,C1,29,7754.0,7749.0,104260,334,2273,1,2.575,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,0,8331.0,8182.0,104260,334,7678,6,4.757,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,1,8297.0,8113.0,104260,334,5637,6,4.908,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,2,8093.0,7715.0,104260,334,9742,9,4.63,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,3,8187.0,8043.0,104260,334,9965,9,4.609,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,4,8238.0,8033.0,104260,334,4600,5,4.733,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,5,7960.0,7799.0,104260,334,5771,5,4.646,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,6,8128.0,7930.0,104260,334,7247,8,4.637,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,7,8251.0,7932.0,104260,334,9254,9,4.705,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,8,8316.0,8034.0,104260,334,6100,6,4.822,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,9,8123.0,8044.0,104260,334,1729,1,4.727,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,10,8109.0,7842.0,104260,334,4203,6,4.746,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,11,8216.0,7746.0,104260,334,12112,20,4.69,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,12,8057.0,7851.0,104260,334,6632,5,4.752,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,13,8155.0,7864.0,104260,334,6082,8,4.656,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,14,8115.0,7935.0,104260,334,5995,7,4.746,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,15,8419.0,7989.0,104260,334,13069,16,4.799,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,16,8169.0,8007.0,104260,334,6505,5,4.823,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,17,8145.0,7990.0,104260,334,8577,8,4.634,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,18,8266.0,7797.0,104260,334,18597,18,4.752,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,19,8252.0,7803.0,104260,334,10672,13,4.928,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,20,8423.0,7842.0,104260,334,8947,12,4.747,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,21,8021.0,7732.0,104260,334,5794,6,4.687,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,22,8325.0,8056.0,104260,334,6714,8,4.725,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,23,8412.0,8277.0,104260,334,5385,5,4.886,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,24,8215.0,7854.0,104260,334,5371,7,4.257,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,25,8060.0,7845.0,104260,334,8909,8,4.186,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,26,8080.0,7842.0,104260,334,4167,5,4.158,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,27,7982.0,7850.0,104260,334,4116,5,4.197,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,28,8215.0,7886.0,104260,334,9225,12,4.174,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C2,symmetry,random,6,C2,29,8338.0,7998.0,104260,334,6152,7,4.164,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,0,8319.0,8115.0,104260,334,3585,5,2.941,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,1,8259.0,7994.0,104260,334,7089,9,3.112,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,2,8269.0,7902.0,104260,334,7514,7,2.943,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,3,8324.0,8113.0,104260,334,5384,5,3.011,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,4,8270.0,7991.0,104260,334,7225,8,2.875,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,5,8295.0,8061.0,104260,334,4513,6,2.976,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,6,8269.0,8113.0,104260,334,3444,3,2.982,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,7,8169.0,8051.0,104260,334,6229,5,2.932,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,8,8210.0,8056.0,104260,334,6715,8,2.814,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,9,8199.0,8039.0,104260,334,3337,4,2.902,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,10,8085.0,7991.0,104260,334,4242,4,2.87,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,11,8139.0,7993.0,104260,334,5074,5,2.905,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,12,8230.0,8061.0,104260,334,4391,5,2.826,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,13,8332.0,8104.0,104260,334,8994,10,2.816,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,14,8292.0,7994.0,104260,334,7857,9,2.804,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,15,8304.0,8113.0,104260,334,5993,7,3.007,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,16,8213.0,7986.0,104260,334,5250,7,2.906,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,17,8256.0,8086.0,104260,334,4338,3,2.945,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,18,8269.0,8151.0,104260,334,6260,5,2.853,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,19,8247.0,7994.0,104260,334,6531,9,2.859,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,20,8161.0,7967.0,104260,334,9326,8,2.985,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,21,8264.0,7991.0,104260,334,6556,8,2.86,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,22,8317.0,7993.0,104260,334,7105,8,2.861,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,23,8307.0,8063.0,104260,334,5878,6,3.057,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,24,8271.0,8098.0,104260,334,5238,4,2.622,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,25,8351.0,8120.0,104260,334,6558,9,2.632,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,26,8257.0,7991.0,104260,334,4556,7,2.659,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,27,8334.0,8072.0,104260,334,6818,8,2.619,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,28,8255.0,8063.0,104260,334,5747,5,2.637,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C3,symmetry,random,6,C3,29,8284.0,8056.0,104260,334,7029,8,2.602,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,0,8033.0,8009.0,104260,334,2596,2,1.432,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,1,8258.0,8258.0,104260,334,1274,0,1.466,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,2,8097.0,8097.0,104260,334,1274,0,1.444,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,3,8147.0,8147.0,104260,334,1274,0,1.465,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,4,8033.0,8009.0,104260,334,1518,2,1.44,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,5,8166.0,7991.0,104260,334,2252,1,1.415,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,6,7986.0,7986.0,104260,334,1274,0,1.38,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,7,7986.0,7986.0,104260,334,1274,0,1.481,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,8,7986.0,7986.0,104260,334,1274,0,1.484,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,9,8075.0,8055.0,104260,334,2054,1,1.448,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,10,8102.0,8078.0,104260,334,1469,2,1.439,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,11,8073.0,8073.0,104260,334,1274,0,1.468,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,12,8108.0,8108.0,104260,334,1274,0,1.447,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,13,8108.0,8108.0,104260,334,1274,0,1.393,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,14,8108.0,8108.0,104260,334,1274,0,1.499,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,15,8059.0,8059.0,104260,334,1274,0,1.479,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,16,7986.0,7986.0,104260,334,1274,0,1.474,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,17,8147.0,8147.0,104260,334,1274,0,1.478,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,18,7986.0,7986.0,104260,334,1274,0,1.447,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,19,8147.0,8147.0,104260,334,1274,0,1.459,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,20,8136.0,8021.0,104260,334,3567,4,1.471,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,21,7993.0,7993.0,104260,334,1274,0,1.484,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,22,7986.0,7986.0,104260,334,1274,0,1.499,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,23,7986.0,7986.0,104260,334,1274,0,1.527,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,24,8115.0,8115.0,104260,334,1274,0,1.328,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,25,7986.0,7986.0,104260,334,1274,0,1.338,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,26,8108.0,8108.0,104260,334,1274,0,1.336,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,27,8108.0,8108.0,104260,334,1274,0,1.328,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,28,7986.0,7986.0,104260,334,1274,0,1.32,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=6|C4,symmetry,random,6,C4,29,8108.0,8108.0,104260,334,1274,0,1.312,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,0,7887.0,7872.0,104000,1999,1846,1,3.626,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,1,7991.0,7991.0,104000,1999,1274,0,3.625,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,2,7880.0,7880.0,104000,1999,1274,0,3.497,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,3,8076.0,8061.0,104000,1999,2021,1,3.641,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,4,7853.0,7853.0,104000,1999,1274,0,3.671,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,5,8152.0,8152.0,104000,1999,1274,0,3.734,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,6,8085.0,8080.0,104000,1999,2413,1,3.706,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,7,7821.0,7749.0,104000,1999,2278,2,3.581,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,8,8182.0,8182.0,104000,1999,1274,0,4.048,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,9,8012.0,8012.0,104000,1999,1274,0,4.001,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,10,8029.0,8024.0,104000,1999,2396,1,4.105,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,11,8124.0,8063.0,104000,1999,2494,1,4.115,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,12,7897.0,7897.0,104000,1999,1274,0,3.607,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,13,7788.0,7788.0,104000,1999,1274,0,3.626,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,14,7749.0,7749.0,104000,1999,1274,0,3.885,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,15,7838.0,7800.0,104000,1999,3638,2,3.976,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,16,8108.0,8108.0,104000,1999,1274,0,3.972,52,0.5,104000,berlin52,True,06f6700
symmetry(random tree)|NS=1|C1,symmetry,random,1,C1,17,8061.0,8061.0,104000,1999,1274,0,4.052,52,0.5,104000,berlin52,True,06f6700
