instance,n,m,D,algorithm,seed,cmax,fes_used,max_fes,iters,wall_s,st_sense,operator_space,branch_granularity,strict_fe_cap,N,ST,L,U,dmin,dmax,git_sha,timestamp,fe_per_seed,n_seeds,branch_A_swap,branch_B_sym_shift,branch_C_eq3,branch_D_eq4,branch_E_eq_perdim,config,n_setting,sampler,pre_local_search_cmax,local_search_evals,local_search_moves,seeded_with_mwkr
ta03,15,15,225,DTSA,2,1396,225160,225000,938,4.293,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA+LS,N=40,C1,1396,8,0,True
ta03,15,15,225,DTSA,3,1425,225160,225000,938,4.54,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA-core,N=40,C1,1425,0,0,True
ta03,15,15,225,DTSA,3,1425,225160,225000,938,4.54,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA+LS,N=40,C1,1425,4,0,True
ta03,15,15,225,DTSA,4,1362,225160,225000,938,4.169,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA-core,N=40,C1,1362,0,0,True
ta03,15,15,225,DTSA,4,1362,225160,225000,938,4.169,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA+LS,N=40,C1,1362,9,0,True
ta03,15,15,225,DTSA,5,1396,225160,225000,938,4.223,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA-core,N=40,C1,1396,0,0,True
ta03,15,15,225,DTSA,5,1396,225160,225000,938,4.223,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA+LS,N=40,C1,1396,7,0,True
ta03,15,15,225,DTSA,6,1372,225160,225000,938,4.272,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA-core,N=40,C1,1372,0,0,True
ta03,15,15,225,DTSA,6,1372,225160,225000,938,4.272,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA+LS,N=40,C1,1372,7,0,True
ta03,15,15,225,DTSA,7,1437,225160,225000,938,4.224,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA-core,N=40,C1,1437,0,0,True
